can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,445028,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.5,0.5,1,Hidemasa,0.5,563,False,,2026-08-15T16:00:07.961518Z,50,445028.jpg,1.0,False,Morita,0.0,False,,a,11,88,1,218,100,408,80,0.1,0.2,Morita,,108.0,2026-07-24,1995-05-10,False,p445028,45,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,2,1,0,3,1,0.00,0.00,0.00,1.09,,,,,,,[],,489,193,499,202,452,168,505,200,0.0,0.0,0.0,0.0,2.18,0.0,308,183,294,132,267,117,551,228,2.0,0.0,6.0
True,True,,,473284,0,0,0,0,57.6,2312,"[{'offset': 0, 'projected_percent': '62.8', 'likelihood': 3}, {'offset': 1, 'projected_percent': '94.5', 'likelihood': 3}, {'offset': 2, 'projected_percent': '126.3', 'likelihood': 5}]",,False,2,1,10.0,10.0,10,Konstantinos,10.0,572,True,,,45,473284.jpg,10.0,False,Tzolakis,4.4,False,,a,11,88,20,187311,85341,20253,7838,2.2,4.4,Tzolakis,,83.0,2026-08-05,2002-11-08,False,p473284,180,0,0,2,0,0,0,0,0,0,8,6,73,34.6,0.0,0.0,3.5,0,33,0,0,2,0.00,0.00,0.00,3.12,,,,,,,[],,38,4,385,42,322,42,116,4,0.0,4.0,0.0,0.0,1.56,0.0,483,41,4,1,8,1,78,10,1.0,1.0,0.0
True,True,,,552946,0,0,0,0,-53.2,-15,"[{'offset': 0, 'projected_percent': '-58.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-116.7', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Jens,0.0,574,False,,,50,552946.jpg,0.0,False,Hjertø-Dahl,0.1,False,,a,11,88,0,408,101,1375,406,0.0,0.0,Hjertø-Dahl,,161.0,2026-08-07,2005-10-31,False,p552946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,526,216,539,225,498,194,542,223,0.0,0.0,0.0,0.0,0.0,0.0,374,222,563,237,563,237,459,185,0.0,0.0,0.0
True,True,,,608227,0,0,0,0,0.3,-4,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",,False,0,3,1.5,1.5,0,Elliot,1.5,576,False,,,50,608227.jpg,1.5,False,Stroud,0.1,False,,a,11,88,3,1685,255,1003,406,0.3,0.6,Stroud,,206.0,2026-08-09,2002-06-22,False,p608227,128,0,0,1,0,0,0,0,1,0,0,0,9,8.4,4.8,0.0,1.3,3,7,3,13,2,0.01,0.04,0.05,2.25,,,,,,,[],,176,69,146,86,506,201,225,100,0.01,0.0,0.03,0.04,1.58,0.0,384,230,186,85,204,96,426,169,1.41,0.7,9.14
True,True,,,597462,0,0,0,0,-4.9,-7,"[{'offset': 0, 'projected_percent': '-5.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.0', 'likelihood': -1}]",,False,0,2,1.0,1.0,1,Lucas,1.0,585,False,,,40,597462.jpg,1.0,False,Herrington,0.6,False,,a,11,88,2,3624,853,4796,1194,0.2,0.5,Herrington,,13.0,2026-08-12,2007-09-05,False,p597462,57,0,0,0,0,0,0,0,0,0,0,0,7,8.0,0.0,0.0,0.8,5,0,0,5,0,0.00,0.00,0.00,1.16,,,,,,,[],,178,78,332,135,255,105,241,91,0.0,0.0,0.0,0.0,1.83,0.0,619,200,210,72,229,76,234,87,0.0,0.0,7.89
True,True,100.0,100.0,606930,0,0,0,0,41.9,831,"[{'offset': 0, 'projected_percent': '43.8', 'likelihood': 3}, {'offset': 1, 'projected_percent': '55.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '66.6', 'likelihood': 3}]",,False,1,2,8.0,8.0,1,Nobel,8.0,586,False,,2026-08-22T17:30:08.045208Z,40,606930.jpg,8.0,False,Mendy,4.9,False,,a,11,88,16,239005,59425,36105,16645,2.0,4.0,Mendy,,189.0,2026-08-12,2004-09-03,False,p606930,121,1,0,1,0,0,0,0,0,0,0,1,44,51.8,0.6,33.0,8.5,20,4,2,22,2,0.29,0.00,0.29,1.95,,,,,,,[],,4,1,237,84,23,6,27,5,0.22,0.0,0.0,0.22,1.45,0.0,621,202,14,5,20,8,70,29,1.49,0.74,16.36
True,True,,,469266,0,0,0,0,0.0,1,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.5,0.5,1,Lucas,0.5,589,False,,,50,469266.jpg,1.0,False,Gourna-Douath,0.0,False,,a,11,88,1,202,67,402,89,0.1,0.2,Gourna-Douath,,73.0,2026-08-15,2003-08-05,False,p469266,45,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1,2,3,6,0,0.00,0.01,0.01,0.20,,,,,,,[],,498,199,509,208,464,175,514,206,0.0,0.0,0.02,0.02,0.4,0.0,323,190,297,134,271,120,538,221,0.0,0.0,12.0
True,True,,,490884,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-10T13:58:52.488087Z,False,0,3,1.5,1.5,1,Mohamed-Ali,1.0,617,False,,,50,490884.jpg,1.0,False,Cho,0.0,False,,a,11,88,1,236,211,47,45,0.2,0.2,Cho,,73.0,2026-08-27,2004-01-19,False,p490884,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.18,,,,,,,[],,507,206,519,215,476,182,523,213,0.0,0.0,0.0,0.0,2.31,0.0,337,198,236,109,274,122,609,265,0.0,0.0,0.0
True,True,,,219924,0,0,0,0,-9.7,-356,"[{'offset': 0, 'projected_percent': '-10.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-16.4', 'likelihood': -1}]",,False,0,2,2.0,2.0,2,Issa,2.0,259,False,,,40,219924.jpg,2.0,False,Diop,16.6,False,,a,12,40,4,36418,9905,98362,27438,0.5,1.0,Diop,,145.0,2026-07-22,1997-01-09,False,p219924,180,0,0,0,6,0,0,0,0,0,0,0,13,7.2,0.8,2.0,1.0,15,10,1,16,2,0.00,0.01,0.01,5.22,,,,,,,[],,184,81,226,76,156,52,234,88,0.0,0.0,0.0,0.0,2.61,3.0,578,168,144,52,151,54,22,7,1.0,0.0,8.0
True,True,,,212314,0,0,0,0,-8.9,-17,"[{'offset': 0, 'projected_percent': '-12.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-31.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-50.2', 'likelihood': -3}]",,False,0,3,3.0,3.0,1,Saša,3.0,267,False,,,50,212314.jpg,3.0,False,Lukić,0.1,False,,a,12,40,6,1416,238,1742,397,0.6,1.2,Lukić,,190.0,2026-08-08,1996-08-13,False,p212314,162,0,1,0,5,0,0,0,1,0,0,0,33,23.4,14.8,2.0,4.0,9,4,4,17,2,0.01,0.04,0.05,4.48,4.0,,,,,,[],,71,24,82,52,167,82,102,53,0.01,0.0,0.02,0.03,2.49,2.78,267,165,96,43,107,45,396,156,1.11,0.0,9.44
True,True,,,108813,0,0,0,0,-49.7,-46,"[{'offset': 0, 'projected_percent': '-51.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-65.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-79.4', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Christian,0.0,300,False,,,45,108813.jpg,0.0,False,Walton,0.5,False,,a,12,40,0,313,104,5520,948,0.0,0.0,Walton,,241.0,2022-01-19,1995-11-09,False,p108813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,344,46,347,28,274,28,361,46,0.0,0.0,0.0,0.0,0.0,0.0,418,27,411,47,411,47,263,34,0.0,0.0,0.0
True,True,,,112520,0,0,0,0,-7.5,-46,"[{'offset': 0, 'projected_percent': '-7.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-9.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.7', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Alex,0.0,301,False,,,40,112520.jpg,0.0,False,Palmer,4.4,False,,a,12,40,0,13588,5902,24021,6673,0.0,0.0,Palmer,,241.0,2025-02-03,1996-08-10,False,p112520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,290,29,287,9,205,9,306,29,0.0,0.0,0.0,0.0,0.0,0.0,561,57,359,30,359,30,79,11,0.0,0.0,0.0
True,True,,,50093,0,0,0,0,0.3,12,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.6', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,David,0.0,302,False,,,40,50093.jpg,0.0,False,Button,0.5,False,,a,12,40,0,3597,1638,2590,771,0.0,0.0,Button,,241.0,2025-07-04,1989-02-27,False,p50093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,283,24,280,4,198,4,299,24,0.0,0.0,0.0,0.0,0.0,0.0,553,52,352,25,352,25,265,35,0.0,0.0,0.0
True,True,,,183015,0,0,0,0,-38.0,-56,"[{'offset': 0, 'projected_percent': '-40.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-53.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.3', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Cédric,0.0,303,False,,,40,183015.jpg,0.0,False,Kipré,0.6,False,,a,12,40,0,470,138,6050,1103,0.0,0.0,Kipré,,54.0,2026-07-01,1996-12-09,False,p183015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,296,107,295,108,214,74,313,108,0.0,0.0,0.0,0.0,0.0,0.0,572,163,364,121,364,121,240,91,0.0,0.0,0.0
True,True,,,216616,0,0,0,0,-0.5,-86,"[{'offset': 0, 'projected_percent': '-1.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.4', 'likelihood': -1}]",,False,0,2,2.0,2.0,0,Dara,2.0,304,False,,,40,216616.jpg,2.0,False,O'Shea,3.4,False,,a,12,40,4,22308,6669,20486,6502,0.5,1.0,O'Shea,,104.0,2024-08-25,1999-03-04,False,p216616,180,0,0,0,6,0,0,0,0,0,0,0,2,48.0,24.5,2.0,7.5,17,8,2,19,2,0.07,0.17,0.24,5.22,,,,,,,[],,9,2,48,16,155,51,34,9,0.04,0.0,0.08,0.12,2.61,3.0,577,167,143,51,150,53,100,39,1.0,0.0,9.5
True,True,,,455084,0,0,0,0,-9.4,189,"[{'offset': 0, 'projected_percent': '-8.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-2.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '1.2', 'likelihood': 1}]",,False,0,2,4.0,4.0,6,Leif,4.0,305,False,,,40,455084.jpg,4.0,False,Davis,4.8,False,,a,12,40,8,16702,9380,29778,8488,1.0,2.0,Davis,,241.0,2022-07-25,1999-12-31,False,p455084,180,1,0,0,6,0,0,0,0,0,0,0,11,15.2,2.3,0.0,1.8,11,5,0,11,2,0.49,0.13,0.62,5.22,2.0,,2.0,,,,[],,111,50,176,52,228,83,190,75,0.24,0.0,0.06,0.3,2.61,3.0,591,177,72,25,80,27,71,30,1.0,0.0,5.5
True,True,,,449429,0,0,0,0,-14.7,-75,"[{'offset': 0, 'projected_percent': '-15.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-23.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.3', 'likelihood': -2}]",,False,0,2,0.5,0.5,-1,Jacob,0.5,306,False,,,40,449429.jpg,0.5,False,Greaves,1.4,False,,a,12,40,1,2260,624,8150,2039,0.1,0.2,Greaves,,241.0,2024-07-12,2000-09-12,False,p449429,180,0,0,0,6,1,0,0,1,0,0,0,-1,16.4,1.3,0.0,1.8,13,5,4,17,2,0.00,0.01,0.01,5.22,,,,,,,[],,105,45,204,65,227,82,189,74,0.0,0.0,0.0,0.0,2.61,3.0,589,175,266,89,336,109,164,66,1.0,0.0,8.5
True,True,,,222018,0,0,0,0,-25.9,-6,"[{'offset': 0, 'projected_percent': '-27.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-34.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-42.2', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Ben,0.0,307,False,,,40,222018.jpg,0.0,False,Johnson,0.1,False,,a,12,40,0,606,179,1326,304,0.0,0.0,Johnson,,241.0,2024-07-01,2000-01-24,False,p222018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,301,111,300,112,220,79,318,112,0.0,0.0,0.0,0.0,0.0,0.0,580,170,369,125,369,125,413,146,0.0,0.0,0.0
True,True,,,176420,0,0,0,0,-34.6,-36,"[{'offset': 0, 'projected_percent': '-36.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-44.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-53.8', 'likelihood': -3}]",,False,0,2,0.5,0.5,1,Darnell,0.5,308,False,,,40,176420.jpg,1.0,False,Furlong,0.6,False,,a,12,40,1,381,112,5462,1046,0.1,0.2,Furlong,,241.0,2025-08-28,1995-10-31,False,p176420,17,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,2,0,0,2,0,0.00,0.00,0.00,0.73,,,,,,,[],,295,106,294,107,213,73,312,107,0.0,0.0,0.0,0.0,3.86,5.29,571,162,265,88,224,71,242,92,0.0,0.0,10.59
True,True,,,501390,0,0,0,0,-3.6,-19,"[{'offset': 0, 'projected_percent': '-6.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-25.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-44.8', 'likelihood': -3}]",,False,0,3,3.0,3.0,2,Marcelino,3.0,309,False,,,50,501390.jpg,3.0,False,Núñez,0.1,False,,a,12,40,6,1563,366,1851,458,0.6,1.2,Núñez,,44.0,2025-08-29,2000-03-01,False,p501390,140,0,0,0,4,0,0,0,0,0,0,0,32,13.0,7.3,4.0,2.4,8,10,3,21,2,0.03,0.05,0.08,3.44,1.0,,1.0,,,,[],,135,45,131,77,133,66,155,70,0.02,0.0,0.03,0.05,2.21,2.57,347,202,100,45,111,47,384,148,1.29,0.0,13.5
True,True,0.0,0.0,241117,0,0,0,0,-65.8,-4,"[{'offset': 0, 'projected_percent': '-75.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-136.4', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-197.2', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Azor,0.0,310,False,Muscular injury - Unknown return date,2026-07-29T18:00:10.305484Z,50,241117.jpg,0.0,False,Matusiwa,0.0,False,,i,12,40,0,12,4,135,23,0.0,0.0,Matusiwa,,152.0,2025-07-13,1998-04-28,False,p241117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,477,187,486,196,437,161,493,194,0.0,0.0,0.0,0.0,0.0,0.0,292,176,523,216,523,216,613,268,0.0,0.0,0.0
True,False,0.0,0.0,149929,0,0,0,0,0.0,-1,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Wes,0.0,311,False,Has joined Leicester City permanently,2026-08-10T14:02:47.597478Z,50,149929.jpg,0.0,False,Burns,0.0,False,,u,12,40,0,0,0,219,28,0.0,0.0,Burns,,244.0,2021-06-09,1994-11-23,False,p149929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,449,170,457,180,397,139,465,177,0.0,0.0,0.0,0.0,0.0,0.0,242,146,503,203,503,203,608,264,0.0,0.0,0.0
True,True,0.0,0.0,231899,0,0,0,0,-43.1,-4,"[{'offset': 0, 'projected_percent': '-44.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-49.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-55.0', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Jack,0.0,312,False,Knee injury - Unknown return date,2026-07-29T18:00:10.319370Z,45,231899.jpg,0.0,False,Taylor,0.0,False,,i,12,40,0,171,60,1124,241,0.0,0.0,Taylor,,104.0,2023-06-26,1998-06-23,False,p231899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,366,139,370,149,301,105,383,146,0.0,0.0,0.0,0.0,0.0,0.0,456,249,429,174,429,174,513,213,0.0,0.0,0.0
True,True,,,443261,0,0,0,0,0.3,-67,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-29.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-62.8', 'likelihood': -3}]",,False,0,3,3.5,3.5,0,Jack,3.5,313,False,,,55,443261.jpg,7.0,False,Clarke,0.3,False,,a,12,40,7,3802,600,3712,1269,0.6,1.3,Clarke,Jack Clarke,241.0,2024-08-24,2000-11-23,False,p443261,19,1,0,0,0,0,0,0,0,0,0,1,27,33.6,0.6,18.0,5.2,0,1,1,2,0,0.10,0.00,0.10,0.03,3.0,,3.0,,1.0,,[],,40,18,245,130,51,26,72,39,0.47,0.0,0.0,0.47,0.14,0.0,169,105,89,40,27,14,302,103,0.0,0.0,9.47
True,True,,,229164,0,0,0,0,-79.1,-2,"[{'offset': 0, 'projected_percent': '-82.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-101.1', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-120.1', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Chiedozie,0.0,314,False,,,50,229164.jpg,0.0,False,Ogbene,0.0,False,,a,12,40,0,57,20,310,67,0.0,0.0,Ogbene,,104.0,2024-08-28,1997-05-01,False,p229164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,472,184,481,193,431,158,488,191,0.0,0.0,0.0,0.0,0.0,0.0,284,171,518,213,518,213,574,240,0.0,0.0,0.0
True,True,,,531442,0,0,0,0,-54.1,-9,"[{'offset': 0, 'projected_percent': '-55.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-61.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-67.2', 'likelihood': -3}]",,False,0,3,3.0,3.0,4,Abdul,3.0,315,False,,,55,531442.jpg,3.0,False,Fatawu,0.2,False,,a,12,40,6,1051,481,3568,800,0.5,1.1,Fatawu,Abdul Fatawu,81.0,2026-07-21,2004-03-08,False,p531442,147,0,1,0,6,0,0,0,1,0,0,0,47,18.6,28.4,8.0,5.5,2,4,5,11,2,0.00,0.64,0.64,5.05,,,,,,,[],,93,32,31,23,97,48,64,33,0.0,0.0,0.39,0.39,3.09,3.67,197,124,107,49,117,51,329,117,1.22,0.0,6.73
True,True,,,543968,0,0,0,0,26.3,-302,"[{'offset': 0, 'projected_percent': '25.6', 'likelihood': 2}, {'offset': 1, 'projected_percent': '21.5', 'likelihood': 2}, {'offset': 2, 'projected_percent': '17.3', 'likelihood': 1}]",,False,0,4,5.0,5.0,1,Emersonn,5.0,316,False,,,55,543968.jpg,5.0,False,Correia da Silva,2.0,False,,a,12,40,10,87758,10951,27528,10718,0.9,1.8,Emersonn,Emersonn,30.0,2026-07-08,2004-07-16,False,p543968,110,1,0,0,2,0,0,0,0,0,0,3,48,45.6,26.3,40.0,11.2,2,1,1,4,2,0.82,0.06,0.88,1.37,,,,,2.0,,[],,13,2,42,1,15,5,10,1,0.67,0.0,0.05,0.72,1.12,1.64,199,43,55,4,64,6,130,21,1.64,0.0,3.27
True,False,0.0,0.0,222625,0,0,0,0,0.0,-50,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,George,0.0,317,False,Has joined Stoke City permanently,2026-08-21T13:06:08.606019Z,50,222625.jpg,0.0,False,Hirst,0.1,False,,u,12,40,0,0,0,10074,1379,0.0,0.0,Hirst,,243.0,2023-07-13,1999-02-15,False,p222625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,470,36,479,44,427,42,486,45,0.0,0.0,0.0,0.0,0.0,0.0,280,51,516,53,516,53,377,54,0.0,0.0,0.0
True,True,0.0,0.0,481624,0,0,0,0,-82.9,-39,"[{'offset': 0, 'projected_percent': '-85.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-103.1', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-120.4', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Jaden,0.0,318,False,Ankle injury - Unknown return date,2026-08-25T11:30:07.532993Z,55,481624.jpg,0.0,False,Philogene,0.1,False,,i,12,40,0,112,6,5103,1175,0.0,0.0,Philogene,,241.0,2025-01-15,2002-02-08,False,p481624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,3.0,,[],,570,243,583,251,568,240,584,249,0.0,0.0,0.0,0.0,0.0,0.0,185,115,593,256,593,256,404,160,0.0,0.0,0.0
True,False,0.0,0.0,172453,0,0,0,0,0.0,-3,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Sam,0.0,319,False,Has joined Derby County on loan for the rest of the season,2026-08-17T13:51:41.713979Z,50,172453.jpg,0.0,False,Szmodics,0.0,False,,u,12,40,0,0,0,492,83,0.0,0.0,Szmodics,,104.0,2024-08-16,1995-09-24,False,p172453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,455,175,463,185,405,146,471,182,0.0,0.0,0.0,0.0,0.0,0.0,250,153,508,207,508,207,604,260,0.0,0.0,0.0
True,True,,,147675,0,0,0,0,0.4,416,"[{'offset': 0, 'projected_percent': '1.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '7.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '12.8', 'likelihood': 1}]",,False,0,4,3.0,3.0,5,Chuba,3.0,320,False,,,50,147675.jpg,3.0,False,Akpom,0.6,False,,a,12,40,6,9107,4482,8527,2277,0.6,1.2,Akpom,,241.0,2026-07-01,1995-10-09,False,p147675,69,1,0,0,4,0,0,0,0,0,0,0,33,1.4,0.0,2.0,0.3,0,2,1,3,0,0.97,0.00,0.97,3.85,,,,,,,[],,258,21,456,43,165,26,276,29,1.27,0.0,0.0,1.27,5.02,5.22,241,49,94,11,105,16,247,39,0.0,0.0,3.91
True,True,,,557012,0,0,0,0,10.2,635,"[{'offset': 0, 'projected_percent': '11.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '20.3', 'likelihood': 2}, {'offset': 2, 'projected_percent': '29.0', 'likelihood': 2}]",,False,0,4,0.5,0.5,0,Sindre,0.5,321,False,,,45,557012.jpg,1.0,False,Walle Egeli,2.7,False,,a,12,40,1,69069,28357,34592,11151,0.1,0.2,Walle Egeli,,161.0,2025-08-29,2006-06-21,False,p557012,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.03,,,,,,,[],,407,29,274,31,352,35,423,38,0.0,0.0,0.0,0.0,0.27,0.0,516,67,279,34,249,29,110,17,0.0,0.0,0.0
True,False,0.0,0.0,462387,0,0,0,0,0.0,-43,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,Ali,0.0,322,False,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-27T14:54:10.215357Z,50,462387.jpg,0.0,False,Al-Hamadi,0.1,False,,u,12,40,0,755,0,4543,1541,0.0,0.0,Al-Hamadi,Ali Al Hamadi,103.0,2024-01-29,2002-03-01,False,p462387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,495,38,505,46,458,45,511,47,0.0,0.0,0.0,0.0,0.0,0.0,315,54,537,55,537,55,412,60,0.0,0.0,0.0
